rxcui,ndc,ndc_source
834061,52959033340,current
834061,57237004001,current
834061,57237004099,current
834061,58864037940,current
834061,62135009801,current
834061,62135009830,current
834061,63187067620,current
834061,63187067630,current
834061,63187067640,current
834061,63629273802,current
834061,63629505001,current
834061,65862017501,current
834061,65862017599,current
834061,66267015906,current
834061,66267015920,current
834061,66267015930,current
834061,66267015940,current
834061,68071224406,current
834061,68071317602,current
834061,68071317603,current
834061,68071317604,current
834061,68071317606,current
834061,68071317608,current
834061,68071340104,current
834061,68071342706,current
834061,68071356204,current
834061,68071429803,current
834061,68071429804,current
834061,68071429806,current
834061,68071429808,current
834061,68071429809,current
834061,68071469704,current
834061,68071469708,current
834061,68071475306,current
834061,68071475308,current
834061,70518431000,current
834061,70518431001,current
834061,71335270201,current
834061,72789014606,current
834061,72789014620,current
834061,72789014628,current
834061,72789022301,current
834061,72789024520,current
834061,72789024528,current
834061,72789024540,current
834061,72789036628,current
834102,00093117401,current
834102,00093117410,current
834102,00093519501,current
834102,00143983601,current
834102,00143983610,current
834102,00781165501,current
834102,00781165510,current
834102,16714023501,current
834102,16714023502,current
834102,33358028520,current
834102,33358028530,current
834102,33358028540,current
834102,33358028560,current
834102,42708009814,current
834102,43063009604,current
834102,43063009606,current
834102,43063009615,current
834102,43063009620,current
834102,43063009628,current
834102,43063009630,current
834102,43063009640,current
834102,43063055704,current
834102,43063055706,current
834102,43063055715,current
834102,43063055720,current
834102,43063055728,current
834102,43063055730,current
834102,43063055740,current
834102,43063057628,current
834102,43063057640,current
834102,43063061440,current
834102,43063068040,current
834102,43063078006,current
834102,43063078015,current
834102,43063078020,current
834102,43063078028,current
834102,43063078030,current
834102,43063078040,current
834102,43063099528,current
834102,43063099540,current
834102,50090161004,current
834102,50090321001,current
834102,50090321002,current
834102,50090321004,current
834102,50090321006,current
834102,50090465100,current
834102,50090465101,current
834102,50090465201,current
834102,50090465202,current
834102,50090465204,current
834102,50090465205,current
834102,50090465206,current
834102,50090554300,current
834102,50090554301,current
834102,50090554302,current
834102,50090554304,current
834102,50090554305,current
834102,50090554306,current
834102,50090667500,current
834102,50090667501,current
834102,51655001103,current
834102,51655001120,current
834102,51655001151,current
834102,51655001152,current
834102,52959021301,current
834102,52959021310,current
834102,52959021320,current
834102,52959021324,current
834102,52959021328,current
834102,52959021330,current
834102,52959021340,current
834102,55700023028,current
834102,55700057240,current
834102,55887098021,current
834102,55887098028,current
834102,57237004101,current
834102,57237004105,current
834102,57237004199,current
834102,58864061228,current
834102,61919064928,current
834102,61919064930,current
834102,61919064940,current
834102,62135009901,current
834102,62135009940,current
834102,63187075620,current
834102,63187075630,current
834102,63187075640,current
834102,63187092620,current
834102,63187092630,current
834102,63187092640,current
834102,63629422801,current
834102,63629422901,current
834102,63629423601,current
834102,63629762301,current
834102,63629792801,current
834102,63629911001,current
834102,65862017601,current
834102,65862017605,current
834102,65862017699,current
834102,66267016020,current
834102,66267016028,current
834102,66267016030,current
834102,66267016040,current
834102,66336009520,current
834102,66336009528,current
834102,66336009530,current
834102,66336009540,current
834102,67296226102,current
834102,67296226103,current
834102,67296226104,current
834102,68071329904,current
834102,68071329906,current
834102,68071329909,current
834102,68071364003,current
834102,68071364004,current
834102,68071364008,current
834102,68071483803,current
834102,68071483808,current
834102,68071508106,current
834102,68788824202,current
834102,68788824204,current
834102,70518275800,current
834102,70518275801,current
834102,70518275802,current
834102,70518275803,current
834102,70518275804,current
834102,70518275805,current
834102,70518275806,current
834102,70518275807,current
834102,70518275808,current
834102,70518275809,current
834102,70518287701,current
834102,70518344100,current
834102,70518344101,current
834102,70518344102,current
834102,70518344103,current
834102,70518344104,current
834102,70518344105,current
834102,70518465700,current
834102,70934003520,current
834102,70934003530,current
834102,70934003540,current
834102,70934003591,current
834102,70934003593,current
834102,70934003594,current
834102,72789022201,current
834102,72789022230,current
835603,00093005801,current
835603,00093005805,current
835603,00093330101,current
835603,00093330105,current
835603,00185031101,current
835603,00185031110,current
835603,00378415101,current
835603,00378415105,current
835603,00904717961,current
835603,00904749661,current
835603,10135051901,current
835603,10135051905,current
835603,10135051910,current
835603,12634078612,current
835603,12634078624,current
835603,12634078660,current
835603,12634078671,current
835603,12634078680,current
835603,16571071601,current
835603,16571071610,current
835603,16571071650,current
835603,27808030101,current
835603,27808030102,current
835603,27808030103,current
835603,29300035501,current
835603,29300035505,current
835603,29300035510,current
835603,33261010560,current
835603,33342020111,current
835603,33342020115,current
835603,33342020144,current
835603,33358034200,current
835603,33358034201,current
835603,33358034260,current
835603,33358034290,current
835603,35356065901,current
835603,35356065912,current
835603,35356065918,current
835603,35356065920,current
835603,35356065924,current
835603,35356065930,current
835603,35356065940,current
835603,35356065960,current
835603,35356065990,current
835603,43353007215,current
835603,43353007220,current
835603,43353007224,current
835603,43353007228,current
835603,43353007230,current
835603,43353007240,current
835603,43353007245,current
835603,43353007246,current
835603,43353007250,current
835603,43353007253,current
835603,43353007254,current
835603,43353007257,current
835603,43353007260,current
835603,43353007265,current
835603,43353007267,current
835603,43353007272,current
835603,43353007273,current
835603,43353007275,current
835603,43353007280,current
835603,43353007285,current
835603,43353007289,current
835603,43353007290,current
835603,43353007292,current
835603,43353007294,current
835603,43353007298,current
835603,45865035700,current
835603,45865035701,current
835603,45865035702,current
835603,45865035705,current
835603,45865035730,current
835603,45865035751,current
835603,45865035760,current
835603,45865035790,current
835603,50090080600,current
835603,50090080601,current
835603,50090080602,current
835603,50090080603,current
835603,50090080604,current
835603,50090080605,current
835603,50090080609,current
835603,50090080701,current
835603,50090080702,current
835603,50090080703,current
835603,50090300000,current
835603,50090471600,current
835603,50090471601,current
835603,50090471602,current
835603,50090471603,current
835603,50090471604,current
835603,50090471605,current
835603,50090471609,current
835603,50090471701,current
835603,50090471703,current
835603,50090578900,current
835603,50090578901,current
835603,50090578902,current
835603,50090578903,current
835603,50090578904,current
835603,50090578905,current
835603,50090578909,current
835603,50090579001,current
835603,50090579002,current
835603,50090579003,current
835603,50111061601,current
835603,50111061602,current
835603,50436013601,current
835603,50436013602,current
835603,50436013603,current
835603,50436013604,current
835603,50436013605,current
835603,50436013606,current
835603,50436013607,current
835603,50436013608,current
835603,50436037701,current
835603,50436037702,current
835603,50436037703,current
835603,50436037704,current
835603,50436037705,current
835603,50436037706,current
835603,50436037707,current
835603,50436037708,current
835603,50436878700,current
835603,50436878701,current
835603,50436878702,current
835603,50436878703,current
835603,50436878705,current
835603,50436878706,current
835603,50436878707,current
835603,50436878708,current
835603,51079099101,current
835603,51079099120,current
835603,51079099130,current
835603,51079099156,current
835603,51407000701,current
835603,51407000705,current
835603,52817019500,current
835603,52817019510,current
835603,52817019550,current
835603,52959068800,current
835603,52959068802,current
835603,52959068803,current
835603,52959068805,current
835603,52959068808,current
835603,52959068810,current
835603,52959068812,current
835603,52959068814,current
835603,52959068815,current
835603,52959068818,current
835603,52959068820,current
835603,52959068821,current
835603,52959068824,current
835603,52959068825,current
835603,52959068828,current
835603,52959068830,current
835603,52959068835,current
835603,52959068840,current
835603,52959068850,current
835603,52959068856,current
835603,52959068860,current
835603,52959068884,current
835603,52959068890,current
835603,55154254104,current
835603,55154254107,current
835603,55700041201,current
835603,55700041218,current
835603,55700041230,current
835603,55700041260,current
835603,55700041290,current
835603,55700099701,current
835603,55700099715,current
835603,55700099718,current
835603,55700099724,current
835603,55700099730,current
835603,55700099760,current
835603,55700099790,current
835603,55887065810,current
835603,55887065815,current
835603,55887065850,current
835603,55887065892,current
835603,57664037708,current
835603,57664037713,current
835603,57664037718,current
835603,58118234808,current
835603,58864067820,current
835603,59651044101,current
835603,59651044105,current
835603,59651044199,current
835603,60219234801,current
835603,60219234804,current
835603,60219234805,current
835603,60219234807,current
835603,60429058801,current
835603,60429058805,current
835603,60687079501,current
835603,60687079511,current
835603,60760037709,current
835603,60760037720,current
835603,60760037730,current
835603,60760037750,current
835603,60760037760,current
835603,60760037790,current
835603,60760037792,current
835603,60760037799,current
835603,60760058809,current
835603,60760058820,current
835603,60760058830,current
835603,60760058850,current
835603,60760058860,current
835603,60760058890,current
835603,60760058892,current
835603,60760058898,current
835603,60760072709,current
835603,60760072720,current
835603,60760072730,current
835603,60760072750,current
835603,60760072760,current
835603,60760072790,current
835603,60760072792,current
835603,60760072798,current
835603,60760077209,current
835603,60760077220,current
835603,60760077230,current
835603,60760077250,current
835603,60760077260,current
835603,60760077290,current
835603,61919007320,current
835603,61919007330,current
835603,61919007350,current
835603,61919007360,current
835603,61919007372,current
835603,61919007382,current
835603,61919007384,current
835603,61919007390,current
835603,61919022912,current
835603,61919022920,current
835603,61919022930,current
835603,61919022950,current
835603,61919022960,current
835603,61919022972,current
835603,61919022982,current
835603,61919022984,current
835603,61919022990,current
835603,61919059720,current
835603,61919059730,current
835603,61919059740,current
835603,61919059760,current
835603,61919059772,current
835603,61919059782,current
835603,61919059784,current
835603,61919059790,current
835603,63187006315,current
835603,63187006320,current
835603,63187006330,current
835603,63187006340,current
835603,63187006360,current
835603,63187006364,current
835603,63187006372,current
835603,63187006378,current
835603,63187006390,current
835603,63629286800,current
835603,63629286801,current
835603,63629286802,current
835603,63629286803,current
835603,63629286804,current
835603,63629286805,current
835603,63629286806,current
835603,63629286807,current
835603,63629286809,current
835603,63629489901,current
835603,63629489902,current
835603,63629489903,current
835603,63629489904,current
835603,63629489905,current
835603,63629489906,current
835603,63629489907,current
835603,63629489908,current
835603,63629489909,current
835603,64380079101,current
835603,64380079102,current
835603,64380079103,current
835603,64980061401,current
835603,64980061410,current
835603,64980061450,current
835603,65084041718,current
835603,65084041736,current
835603,65162062701,current
835603,65162062710,current
835603,65162062711,current
835603,65162062750,current
835603,66267056315,current
835603,66267056320,current
835603,66267056328,current
835603,66267056330,current
835603,66267056340,current
835603,66267056345,current
835603,66267056350,current
835603,66267056384,current
835603,66267056391,current
835603,66267056392,current
835603,66267056399,current
835603,66267084306,current
835603,66336091530,current
835603,66627056391,current
835603,67046120903,current
835603,67296004501,current
835603,67296102101,current
835603,67296102102,current
835603,67296102103,current
835603,67296102104,current
835603,67296102105,current
835603,67296102106,current
835603,67296102107,current
835603,67296183401,current
835603,67296183402,current
835603,67296183403,current
835603,67296183404,current
835603,67296183406,current
835603,67296183407,current
835603,67544020753,current
835603,68071135100,current
835603,68071364403,current
835603,68071364404,current
835603,68071364405,current
835603,68071364406,current
835603,68071364409,current
835603,68071365502,current
835603,68071365504,current
835603,68071365506,current
835603,68071411901,current
835603,68071411903,current
835603,68071411904,current
835603,68071411905,current
835603,68071411906,current
835603,68071411907,current
835603,68071411908,current
835603,68071411909,current
835603,68071514202,current
835603,68071514206,current
835603,68071520403,current
835603,68071520404,current
835603,68071520405,current
835603,68071520408,current
835603,68071520409,current
835603,68084080801,current
835603,68084080811,current
835603,68382031901,current
835603,68382031905,current
835603,68382031910,current
835603,68788403501,current
835603,68788403502,current
835603,68788403503,current
835603,68788403504,current
835603,68788403505,current
835603,68788403506,current
835603,68788403507,current
835603,68788403508,current
835603,68788403509,current
835603,68788404001,current
835603,68788404002,current
835603,68788404003,current
835603,68788404004,current
835603,68788404005,current
835603,68788404006,current
835603,68788404007,current
835603,68788404008,current
835603,68788404009,current
835603,68788411401,current
835603,68788411402,current
835603,68788411403,current
835603,68788411404,current
835603,68788411405,current
835603,68788411406,current
835603,68788411408,current
835603,68788411409,current
835603,68788812101,current
835603,68788812102,current
835603,68788812103,current
835603,68788812104,current
835603,68788812105,current
835603,68788812106,current
835603,68788812107,current
835603,68788812108,current
835603,68788812109,current
835603,68788871701,current
835603,68788871702,current
835603,68788871703,current
835603,68788871704,current
835603,68788871705,current
835603,68788871706,current
835603,68788871707,current
835603,68788871708,current
835603,68788871709,current
835603,69150002010,current
835603,69238234801,current
835603,69238234804,current
835603,69238234805,current
835603,69238234807,current
835603,69512062710,current
835603,69543013610,current
835603,69543013611,current
835603,69543013650,current
835603,70518382400,current
835603,70518382401,current
835603,70518382402,current
835603,70518382403,current
835603,70518382404,current
835603,70518382405,current
835603,70518382406,current
835603,70518382407,current
835603,70518382408,current
835603,70518382409,current
835603,70518424800,current
835603,70934046190,current
835603,71093011904,current
835603,71093011905,current
835603,71093011906,current
835603,71205006620,current
835603,71205006630,current
835603,71205006660,current
835603,71205006672,current
835603,71205030315,current
835603,71205030320,current
835603,71205030330,current
835603,71205030340,current
835603,71205030360,current
835603,71205030372,current
835603,71205030378,current
835603,71205030390,current
835603,71205038915,current
835603,71205038920,current
835603,71205038930,current
835603,71205038960,current
835603,71205038972,current
835603,71205074015,current
835603,71205074020,current
835603,71205074030,current
835603,71205074040,current
835603,71205074060,current
835603,71205074072,current
835603,71205074078,current
835603,71205074090,current
835603,71335052101,current
835603,71335052103,current
835603,71335052104,current
835603,71335052105,current
835603,71335052106,current
835603,71335052109,current
835603,71335131901,current
835603,71335149803,current
835603,71335149804,current
835603,71335149805,current
835603,71335149807,current
835603,71335251800,current
835603,71335251801,current
835603,71335251802,current
835603,71335251803,current
835603,71335251804,current
835603,71335251805,current
835603,71335251806,current
835603,71335251807,current
835603,71335251808,current
835603,71335251809,current
835603,71335261201,current
835603,71335261202,current
835603,71335261203,current
835603,71335261204,current
835603,71335272101,current
835603,71335272102,current
835603,71335272103,current
835603,71335272104,current
835603,71335314700,current
835603,71335314701,current
835603,71335314702,current
835603,71335314703,current
835603,71335314704,current
835603,71335314705,current
835603,71335314706,current
835603,71335314707,current
835603,71335314708,current
835603,71335314709,current
835603,71335965800,current
835603,71335965801,current
835603,71335965802,current
835603,71335965803,current
835603,71335965804,current
835603,71335965805,current
835603,71335965806,current
835603,71335965807,current
835603,71335965808,current
835603,71335965809,current
835603,71610000615,current
835603,71610000620,current
835603,71610000624,current
835603,71610000628,current
835603,71610000630,current
835603,71610000640,current
835603,71610000645,current
835603,71610000646,current
835603,71610000648,current
835603,71610000650,current
835603,71610000653,current
835603,71610000654,current
835603,71610000657,current
835603,71610000660,current
835603,71610000665,current
835603,71610000667,current
835603,71610000670,current
835603,71610000672,current
835603,71610000673,current
835603,71610000675,current
835603,71610000680,current
835603,71610000685,current
835603,71610000689,current
835603,71610000690,current
835603,71610000692,current
835603,71610000694,current
835603,71610000698,current
835603,71610039815,current
835603,71610039820,current
835603,71610039824,current
835603,71610039828,current
835603,71610039830,current
835603,71610039840,current
835603,71610039845,current
835603,71610039846,current
835603,71610039850,current
835603,71610039853,current
835603,71610039854,current
835603,71610039857,current
835603,71610039860,current
835603,71610039865,current
835603,71610039867,current
835603,71610039870,current
835603,71610039872,current
835603,71610039873,current
835603,71610039875,current
835603,71610039880,current
835603,71610039885,current
835603,71610039890,current
835603,71610086515,current
835603,71610086520,current
835603,71610086524,current
835603,71610086528,current
835603,71610086530,current
835603,71610086540,current
835603,71610086545,current
835603,71610086546,current
835603,71610086550,current
835603,71610086553,current
835603,71610086554,current
835603,71610086557,current
835603,71610086560,current
835603,71610086565,current
835603,71610086567,current
835603,71610086570,current
835603,71610086572,current
835603,71610086573,current
835603,71610086575,current
835603,71610086580,current
835603,71610086585,current
835603,71610086590,current
835603,71610086592,current
835603,72189031112,current
835603,72189031120,current
835603,72189031130,current
835603,72189031140,current
835603,72189031160,current
835603,72189031172,current
835603,72189031182,current
835603,72189031184,current
835603,72189031190,current
835603,72888008000,current
835603,72888008001,current
835603,72888008005,current
835603,76420012760,current
835603,76420020501,current
835603,76420020510,current
835603,76420020512,current
835603,76420020530,current
835603,76420020560,current
835603,76420020590,current
835603,76420073300,current
835603,76420073301,current
835603,76420073302,current
835603,76420073305,current
835603,76420073310,current
835603,76420073312,current
835603,76420073330,current
835603,76420073360,current
835603,76420073390,current
835603,80425005701,current
835603,80425005702,current
835603,80425005703,current
835603,80425005704,current
835603,80425005705,current
835603,80425005801,current
835603,80425005802,current
835603,80425015901,current
835603,80425015902,current
835603,80425015903,current
835603,80425015904,current
835603,80425015905,current
835603,80425015906,current
835603,80425015907,current
835603,80425027401,current
835603,80425027402,current
835603,80425027403,current
835603,80425027404,current
835603,80425027405,current
835603,80425027406,current
835603,80425027407,current
835603,80425027601,current
835603,80425027602,current
835603,80425027603,current
835603,80425027604,current
835603,80425027605,current
835603,80425027606,current
835603,80425027607,current
835603,80425027608,current
835603,80425050101,current
835603,80425050102,current
835603,80425050103,current
835603,80425050104,current
835603,80425050105,current
835603,80425050106,current
835603,80425050107,current
835603,80425050108,current
835603,80425054801,current
835603,80425054802,current
835603,80425054803,current
835603,80425054804,current
835603,80425054805,current
835603,80425054806,current
835603,80425054807,current
835603,80425054808,current
835603,80425058801,current
835603,80425058802,current
835603,80425058803,current
835603,80425058804,current
835603,80425058805,current
835603,80425058806,current
835603,80425058807,current
835603,80425058808,current
835603,82804011415,current
835603,82804011420,current
835603,82804011430,current
835603,82804011440,current
835603,82804011460,current
835603,82804011464,current
835603,82804011472,current
835603,82804011478,current
835603,82804011490,current
835603,82804014215,current
835603,82804014220,current
835603,82804014230,current
835603,82804014260,current
835603,82804014272,current
835603,82804014278,current
835603,82804014290,current
835603,82868005230,current
835603,87063011701,current
835603,87063011705,current
835603,87063011710,current
835603,87063011720,current
835603,87063011730,current
835603,87063011750,current
835603,87063011760,current
835603,87063011790,current
849574,00113036862,current
849574,00113036871,current
849574,00113036878,current
849574,00113090162,current
849574,00113090171,current
849574,00113090175,current
849574,00113090176,current
849574,00113090178,current
849574,00113141271,current
849574,00113436800,current
849574,00113436862,current
849574,00113436871,current
849574,00113436875,current
849574,00113436876,current
849574,00113436878,current
849574,00113436879,current
849574,00113436882,current
849574,00113949062,current
849574,00113949071,current
849574,00113949078,current
849574,00363014075,current
849574,00363014078,current
849574,00363014082,current
849574,00363016801,current
849574,00363036837,current
849574,00363036852,current
849574,00363036861,current
849574,00363036862,current
849574,00363036871,current
849574,00363036875,current
849574,00363036876,current
849574,00363036878,current
849574,00363036879,current
849574,00363036882,current
849574,00363049071,current
849574,00363049076,current
849574,00363049078,current
849574,00363049082,current
849574,00363093882,current
849574,00363609901,current
849574,00363609905,current
849574,00363609920,current
849574,00363960801,current
849574,00363960805,current
849574,00363960809,current
849574,00363960820,current
849574,00363960827,current
849574,00363960842,current
849574,00363960861,current
849574,00363960890,current
849574,00363960901,current
849574,00363960909,current
849574,00363960920,current
849574,00363960942,current
849574,00536109301,current
849574,00536109306,current
849574,00536109311,current
849574,00536109401,current
849574,00536109406,current
849574,00536109411,current
849574,11383022111,current
849574,11383022150,current
849574,11673036871,current
849574,11673036876,current
849574,11673036878,current
849574,11673036882,current
849574,11673036887,current
849574,11673076405,current
849574,11673076409,current
849574,11673090975,current
849574,11673090978,current
849574,11822417002,current
849574,11822417005,current
849574,11822417102,current
849574,11822417105,current
849574,11822604002,current
849574,11822604005,current
849574,11822604006,current
849574,11822604007,current
849574,11822604008,current
849574,11822604009,current
849574,15127046624,current
849574,15127046650,current
849574,21130006105,current
849574,21130006109,current
849574,21130006205,current
849574,21130006209,current
849574,21130006220,current
849574,21130018062,current
849574,21130018071,current
849574,21130018075,current
849574,21130018078,current
849574,21130018079,current
849574,21130059379,current
849574,21130060805,current
849574,21130060820,current
849574,21130060842,current
849574,21130067452,current
849574,21130069005,current
849574,21130085652,current
849574,24385036871,current
849574,24385036878,current
849574,24385036881,current
849574,24385049071,current
849574,24385049078,current
849574,25000014102,current
849574,25000014114,current
849574,25000014126,current
849574,25000014130,current
849574,25000014143,current
849574,25000014198,current
849574,25000014402,current
849574,25000014414,current
849574,25000014420,current
849574,25000014430,current
849574,25000014443,current
849574,25000014498,current
849574,27854010301,current
849574,27854010304,current
849574,27854016000,current
849574,27854016001,current
849574,27854016024,current
849574,27854016510,current
849574,27854017001,current
849574,27854050501,current
849574,27854050502,current
849574,27854055501,current
849574,27854055502,current
849574,27854070001,current
849574,27854070010,current
849574,27854070099,current
849574,27854070101,current
849574,30142061762,current
849574,30142061771,current
849574,30142061776,current
849574,30142061778,current
849574,30142061790,current
849574,30142095410,current
849574,30142095420,current
849574,30142095450,current
849574,30142098082,current
849574,33358025730,current
849574,36800014082,current
849574,36800036862,current
849574,36800036871,current
849574,36800036875,current
849574,36800036876,current
849574,36800036878,current
849574,36800036879,current
849574,36800036882,current
849574,36800049062,current
849574,36800049071,current
849574,36800049075,current
849574,36800049076,current
849574,36800049078,current
849574,36800069675,current
849574,36800069678,current
849574,37205026171,current
849574,37205026178,current
849574,37205026271,current
849574,37205026278,current
849574,37205074471,current
849574,37205074478,current
849574,37808006824,current
849574,37808006850,current
849574,37808049071,current
849574,37808063182,current
849574,37808065262,current
849574,37808065271,current
849574,37808071324,current
849574,37808071350,current
849574,37808071362,current
849574,37808071371,current
849574,37808071375,current
849574,37808071379,current
849574,37808071390,current
849574,37835059401,current
849574,37835059403,current
849574,41163051162,current
849574,41163051171,current
849574,41163051175,current
849574,41163051178,current
849574,41163070771,current
849574,41163070775,current
849574,41163070778,current
849574,41226060905,current
849574,41250031301,current
849574,41250031382,current
849574,41250047762,current
849574,41250047771,current
849574,41250047775,current
849574,41250047776,current
849574,41250047778,current
849574,41250047779,current
849574,41250068071,current
849574,41250068075,current
849574,41250068078,current
849574,41250081862,current
849574,41250081875,current
849574,41250081878,current
849574,41520034982,current
849574,41520050748,current
849574,41520050771,current
849574,41520050772,current
849574,41520050775,current
849574,41520050778,current
849574,41520050782,current
849574,41520050787,current
849574,41520053371,current
849574,42507024501,current
849574,42507024514,current
849574,42507084401,current
849574,42507084414,current
849574,42937081005,current
849574,42937081010,current
849574,42961012201,current
849574,42961012202,current
849574,43063090920,current
849574,43063090930,current
849574,43292056368,current
849574,43598005829,current
849574,43598005952,current
849574,43598006052,current
849574,43598007201,current
849574,43598007401,current
849574,45802049071,current
849574,45802049075,current
849574,45802049078,current
849574,46122030923,current
849574,46122030971,current
849574,46122030976,current
849574,46122030978,current
849574,46122056258,current
849574,46122056271,current
849574,46122056278,current
849574,46122056471,current
849574,46122056478,current
849574,46122056481,current
849574,47682003750,current
849574,47682023733,current
849574,47682023746,current
849574,47682023750,current
849574,47682073746,current
849574,47682073750,current
849574,48201000724,current
849574,49035036862,current
849574,49035036878,current
849574,49035036887,current
849574,49035049078,current
849574,49035076778,current
849574,49348030609,current
849574,49348030610,current
849574,49348030611,current
849574,49483060800,current
849574,49483060801,current
849574,49483060805,current
849574,49483060831,current
849574,49483060900,current
849574,49483060901,current
849574,49483060905,current
849574,50090068500,current
849574,50090068501,current
849574,50090068502,current
849574,50090068505,current
849574,50090238800,current
849574,50090335600,current
849574,50090335601,current
849574,50090336900,current
849574,50090470400,current
849574,50090470405,current
849574,50844026108,current
849574,50844041711,current
849574,50844041714,current
849574,50844041716,current
849574,50844041719,current
849574,50844041722,current
849574,50844041743,current
849574,50844041756,current
849574,50844041798,current
849574,50844041799,current
849574,50844047111,current
849574,50844047114,current
849574,50844047116,current
849574,50844047119,current
849574,50844047122,current
849574,50844047143,current
849574,50844047156,current
849574,50844047198,current
849574,50844047199,current
849574,50844060406,current
849574,50844060409,current
849574,50844060414,current
849574,50844060415,current
849574,50844060416,current
849574,50844060419,current
849574,50844060456,current
849574,50844060498,current
849574,50844060499,current
849574,50844071414,current
849574,50844071416,current
849574,50844071419,current
849574,50844071456,current
849574,50844071498,current
849574,50844071499,current
849574,51316060890,current
849574,51316076120,current
849574,51316076270,current
849574,51316081708,current
849574,51316081715,current
849574,51316081752,current
849574,51655062424,current
849574,51824007201,current
849574,51824010901,current
849574,52959046914,current
849574,52959046915,current
849574,52959046920,current
849574,52959046921,current
849574,52959046924,current
849574,52959046928,current
849574,52959046930,current
849574,52959046940,current
849574,52959046960,current
849574,53185039450,current
849574,53185060412,current
849574,53185060415,current
849574,53746019105,current
849574,53746019108,current
849574,53746019124,current
849574,53746019205,current
849574,53746019208,current
849574,53746019224,current
849574,53943014402,current
849574,53943014403,current
849574,53943014502,current
849574,53943014503,current
849574,55111027201,current
849574,55111027202,current
849574,55111027205,current
849574,55111027224,current
849574,55111027250,current
849574,55111027301,current
849574,55111027302,current
849574,55111027305,current
849574,55111027324,current
849574,55111027340,current
849574,55111027350,current
849574,55289057920,current
849574,55289057930,current
849574,55301036871,current
849574,55301036878,current
849574,55319040615,current
849574,55319040652,current
849574,55319071708,current
849574,55700033530,current
849574,55758004802,current
849574,55758004824,current
849574,55758004850,current
849574,55910048162,current
849574,55910048171,current
849574,55910049062,current
849574,55910049071,current
849574,55910049078,current
849574,55910050071,current
849574,55910050072,current
849574,55910050076,current
849574,55910050078,current
849574,55910050082,current
849574,55910072962,current
849574,55910072971,current
849574,55910072975,current
849574,55910072978,current
849574,56062036862,current
849574,56062036871,current
849574,56062036875,current
849574,56062036878,current
849574,56062049071,current
849574,56062049075,current
849574,56062049078,current
849574,57344014501,current
849574,57896095101,current
849574,57896095105,current
849574,57896095401,current
849574,57896095405,current
849574,57896095450,current
849574,58602073507,current
849574,58602073519,current
849574,58602073521,current
849574,58602073529,current
849574,58602073538,current
849574,58602073540,current
849574,58602073578,current
849574,58602073607,current
849574,58602073619,current
849574,58602073621,current
849574,58602073629,current
849574,58602073638,current
849574,58602073640,current
849574,58602073678,current
849574,58602073707,current
849574,58602073712,current
849574,58602073719,current
849574,58602073721,current
849574,58602073725,current
849574,58602073729,current
849574,58602073734,current
849574,58602073738,current
849574,58602073740,current
849574,58602073744,current
849574,58602073778,current
849574,58602073807,current
849574,58602073812,current
849574,58602073814,current
849574,58602073819,current
849574,58602073821,current
849574,58602073825,current
849574,58602073829,current
849574,58602073834,current
849574,58602073838,current
849574,58602073840,current
849574,58602073844,current
849574,58602073907,current
849574,58602073912,current
849574,58602073919,current
849574,58602073921,current
849574,58602073925,current
849574,58602073929,current
849574,58602073934,current
849574,58602073938,current
849574,58602073940,current
849574,58602073944,current
849574,58602073978,current
849574,58602081907,current
849574,58602081914,current
849574,58602081919,current
849574,58602081921,current
849574,58602081929,current
849574,58602081938,current
849574,58602081940,current
849574,58602084521,current
849574,59428060408,current
849574,59726016915,current
849574,59726016940,current
849574,59779006178,current
849574,59779014078,current
849574,59779036871,current
849574,59779036882,current
849574,59779091475,current
849574,59779091478,current
849574,61504014502,current
849574,62011001701,current
849574,62011001702,current
849574,62207032741,current
849574,62207032742,current
849574,62207032743,current
849574,62207032747,current
849574,62207032749,current
849574,62207032841,current
849574,62207032842,current
849574,62207032843,current
849574,62207032847,current
849574,62207032849,current
849574,62207072824,current
849574,62207072842,current
849574,62207072843,current
849574,62207072847,current
849574,62207072849,current
849574,62207072924,current
849574,62207072942,current
849574,62207072943,current
849574,62207072947,current
849574,62207072949,current
849574,62207076142,current
849574,62207076143,current
849574,62207076147,current
849574,62207076149,current
849574,62207076242,current
849574,62207076243,current
849574,62207076247,current
849574,62207076249,current
849574,63187059610,current
849574,63187059624,current
849574,63187059628,current
849574,63187059630,current
849574,63187059660,current
849574,63187059690,current
849574,63187079420,current
849574,63187079430,current
849574,63187079460,current
849574,63187098624,current
849574,63187098628,current
849574,63187098630,current
849574,63629179302,current
849574,63629179303,current
849574,63629179304,current
849574,63629179305,current
849574,63629179306,current
849574,63629179307,current
849574,63629179308,current
849574,63629777301,current
849574,63629777302,current
849574,63629777303,current
849574,63629777304,current
849574,63629777305,current
849574,63629777306,current
849574,63629777307,current
849574,63629777309,current
849574,63868010824,current
849574,63868046501,current
849574,63868046550,current
849574,63868046601,current
849574,63868046625,current
849574,63868046650,current
849574,63941014401,current
849574,63941014402,current
849574,63941014403,current
849574,63941024501,current
849574,63941024502,current
849574,63941024503,current
849574,63941044401,current
849574,63941044402,current
849574,63941044403,current
849574,63941044501,current
849574,63941044502,current
849574,63941044503,current
849574,63981036879,current
849574,63981036891,current
849574,65162019721,current
849574,65162019750,current
849574,66267034320,current
849574,66267034328,current
849574,66267034330,current
849574,66715542804,current
849574,66715974004,current
